,QE_smooth,wl,I_sun,Jsc_wl,v,i,Eg,SE,,,,,,,,,
1082,0,1362,0,0,0,0,1.87,0,,,,,,,,,
1083,0,1363,0,0,0,0,1.87,0,,,,,,,,,
1084,0,1364,0,0,0,0,1.87,0,,,,,,,,,
1085,0,1365,0,0,0,0,1.87,0,,,,,,,,,
1086,0,1366,0,0,0,0,1.87,0,,,,,,,,,
1087,0,1367,0,0,0,0,1.87,0,,,,,,,,,
1088,0,1368,0,0,0,0,1.87,0,,,,,,,,,
1089,0,1369,0,0,0,0,1.87,0,,,,,,,,,
1090,0,1370,0,0,0,0,1.87,0,,,,,,,,,
1091,0,1371,0,0,0,0,1.87,0,,,,,,,,,
1092,0,1372,0,0,0,0,1.87,0,,,,,,,,,
1093,0,1373,2.75E-05,0,0,0,1.87,0,,,,,,,,,
1094,0,1374,0.00020625,0,0,0,1.87,0,,,,,,,,,
1095,0,1375,0.00031625,0,0,0,1.87,0,,,,,,,,,
1096,0,1376,0.0003025,0,0,0,1.87,0,,,,,,,,,
1097,0,1377,0.000275,0,0,0,1.87,0,,,,,,,,,
1098,0,1378,0.000935,0,0,0,1.87,0,,,,,,,,,
1099,0,1379,0.0002475,0,0,0,1.87,0,,,,,,,,,
1100,0,1380,9.63E-05,0,0,0,1.87,0,,,,,,,,,
1101,0,1381,1.38E-05,0,0,0,1.87,0,,,,,,,,,
1102,0,1382,0,0,0,0,1.87,0,,,,,,,,,
1103,0,1383,0,0,0,0,1.87,0,,,,,,,,,
1104,0,1384,0,0,0,0,1.87,0,,,,,,,,,
1105,0,1385,0,0,0,0,1.87,0,,,,,,,,,
1106,0,1386,2.75E-05,0,0,0,1.87,0,,,,,,,,,
1107,0,1387,0.000165,0,0,0,1.87,0,,,,,,,,,
1108,0,1388,0.00011,0,0,0,1.87,0,,,,,,,,,
1109,0,1389,0.00056375,0,0,0,1.87,0,,,,,,,,,
1110,0,1390,0.00053625,0,0,0,1.87,0,,,,,,,,,
1111,0,1391,0.00031625,0,0,0,1.87,0,,,,,,,,,
1112,0,1392,5.50E-05,0,0,0,1.87,0,,,,,,,,,
1113,0,1393,9.63E-05,0,0,0,1.87,0,,,,,,,,,
1114,0,1394,9.63E-05,0,0,0,1.87,0,,,,,,,,,
1115,0,1395,1.38E-05,0,0,0,1.87,0,,,,,,,,,
1116,0,1396,0,0,0,0,1.87,0,,,,,,,,,
1117,0,1397,0.00017875,0,0,0,1.87,0,,,,,,,,,
1118,0,1398,0.0011825,0,0,0,1.87,0,,,,,,,,,
1119,0,1399,0.00083875,0,0,0,1.87,0,,,,,,,,,
1120,0,1400,0.00011,0,0,0,1.87,0,,,,,,,,,
1121,0,1401,0.0002475,0,0,0,1.87,0,,,,,,,,,
1122,0,1402,0.001815,0,0,0,1.87,0,,,,,,,,,
1123,0,1403,0.00232375,0,0,0,1.87,0,,,,,,,,,
1124,0,1404,0.0009075,0,0,0,1.87,0,,,,,,,,,
1125,0,1405,0.00037125,0,0,0,1.87,0,,,,,,,,,
1126,0,1406,0.0016775,0,0,0,1.87,0,,,,,,,,,
1127,0,1407,0.00066,0,0,0,1.87,0,,,,,,,,,
1128,0,1408,0.00143,0,0,0,1.87,0,,,,,,,,,
1129,0,1409,0.00078375,0,0,0,1.87,0,,,,,,,,,
1130,0,1410,0.00078375,0,0,0,1.87,0,,,,,,,,,
1131,0,1411,0.00215875,0,0,0,1.87,0,,,,,,,,,
1132,0,1412,0.0056375,0,0,0,1.87,0,,,,,,,,,
1133,0,1413,0.019635,0,0,0,1.87,0,,,,,,,,,
1134,0,1414,0.00356125,0,0,0,1.87,0,,,,,,,,,
1135,0,1415,0.00510125,0,0,0,1.87,0,,,,,,,,,
1136,0,1416,0.03092375,0,0,0,1.87,0,,,,,,,,,
1137,0,1417,0.01639,0,0,0,1.87,0,,,,,,,,,
1138,0,1418,0.013035,0,0,0,1.87,0,,,,,,,,,
1139,0,1419,0.00471625,0,0,0,1.87,0,,,,,,,,,
1140,0,1420,0.008305,0,0,0,1.87,0,,,,,,,,,
1141,0,1421,0.0149875,0,0,0,1.87,0,,,,,,,,,
1142,0,1422,0.04063125,0,0,0,1.87,0,,,,,,,,,
1143,0,1423,0.01626625,0,0,0,1.87,0,,,,,,,,,
1144,0,1424,0.018755,0,0,0,1.87,0,,,,,,,,,
1145,0,1425,0.0274175,0,0,0,1.87,0,,,,,,,,,
1146,0,1426,0.0331925,0,0,0,1.87,0,,,,,,,,,
1147,0,1427,0.0451825,0,0,0,1.87,0,,,,,,,,,
1148,0,1428,0.01571625,0,0,0,1.87,0,,,,,,,,,
1149,0,1429,0.04032875,0,0,0,1.87,0,,,,,,,,,
1150,0,1430,0.06274125,0,0,0,1.87,0,,,,,,,,,
1151,0,1431,0.05003625,0,0,0,1.87,0,,,,,,,,,
1152,0,1432,0.01384625,0,0,0,1.87,0,,,,,,,,,
1153,0,1433,0.03267,0,0,0,1.87,0,,,,,,,,,
1154,0,1434,0.02509375,0,0,0,1.87,0,,,,,,,,,
1155,0,1435,0.02578125,0,0,0,1.87,0,,,,,,,,,
1156,0,1436,0.038555,0,0,0,1.87,0,,,,,,,,,
1157,0,1437,0.0316525,0,0,0,1.87,0,,,,,,,,,
1158,0,1438,0.02198625,0,0,0,1.87,0,,,,,,,,,
1159,0,1439,0.04923875,0,0,0,1.87,0,,,,,,,,,
1160,0,1440,0.043945,0,0,0,1.87,0,,,,,,,,,
1161,0,1441,0.03656125,0,0,0,1.87,0,,,,,,,,,
1162,0,1442,0.0403975,0,0,0,1.87,0,,,,,,,,,
1163,0,1443,0.05049,0,0,0,1.87,0,,,,,,,,,
1164,0,1444,0.06381375,0,0,0,1.87,0,,,,,,,,,
1165,0,1445,0.0525525,0,0,0,1.87,0,,,,,,,,,
1166,0,1446,0.03075875,0,0,0,1.87,0,,,,,,,,,
1167,0,1447,0.0487575,0,0,0,1.87,0,,,,,,,,,
1168,0,1448,0.11386375,0,0,0,1.87,0,,,,,,,,,
1169,0,1449,0.10371625,0,0,0,1.87,0,,,,,,,,,
1170,0,1450,0.0380875,0,0,0,1.87,0,,,,,,,,,
1171,0,1451,0.02154625,0,0,0,1.87,0,,,,,,,,,
1172,0,1452,0.06408875,0,0,0,1.87,0,,,,,,,,,
1173,0,1453,0.0947925,0,0,0,1.87,0,,,,,,,,,
1174,0,1454,0.13333375,0,0,0,1.87,0,,,,,,,,,
1175,0,1455,0.08542875,0,0,0,1.87,0,,,,,,,,,
1176,0,1456,0.09801,0,0,0,1.87,0,,,,,,,,,
1177,0,1457,0.12736625,0,0,0,1.87,0,,,,,,,,,
1178,0,1458,0.1507,0,0,0,1.87,0,,,,,,,,,
1179,0,1459,0.16489,0,0,0,1.87,0,,,,,,,,,
1180,0,1460,0.1050775,0,0,0,1.87,0,,,,,,,,,
1181,0,1461,0.10384,0,0,0,1.87,0,,,,,,,,,
1182,0,1462,0.12555125,0,0,0,1.87,0,,,,,,,,,
1183,0,1463,0.074195,0,0,0,1.87,0,,,,,,,,,
1184,0,1464,0.1433025,0,0,0,1.87,0,,,,,,,,,
1185,0,1465,0.1065075,0,0,0,1.87,0,,,,,,,,,
1186,0,1466,0.0713625,0,0,0,1.87,0,,,,,,,,,
1187,0,1467,0.04910125,0,0,0,1.87,0,,,,,,,,,
1188,0,1468,0.08122125,0,0,0,1.87,0,,,,,,,,,
1189,0,1469,0.0953975,0,0,0,1.87,0,,,,,,,,,
1190,0,1470,0.0562925,0,0,0,1.87,0,,,,,,,,,
1191,0,1471,0.02789875,0,0,0,1.87,0,,,,,,,,,
1192,0,1472,0.0505175,0,0,0,1.87,0,,,,,,,,,
1193,0,1473,0.07750875,0,0,0,1.87,0,,,,,,,,,
1194,0,1474,0.1150325,0,0,0,1.87,0,,,,,,,,,
1195,0,1475,0.17458375,0,0,0,1.87,0,,,,,,,,,
1196,0,1476,0.09145125,0,0,0,1.87,0,,,,,,,,,
1197,0,1477,0.07547375,0,0,0,1.87,0,,,,,,,,,
1198,0,1478,0.07827875,0,0,0,1.87,0,,,,,,,,,
1199,0,1479,0.1160225,0,0,0,1.87,0,,,,,,,,,
1200,0,1480,0.082225,0,0,0,1.87,0,,,,,,,,,
1201,0,1481,0.11121,0,0,0,1.87,0,,,,,,,,,
1202,0,1482,0.08426,0,0,0,1.87,0,,,,,,,,,
1203,0,1483,0.14895375,0,0,0,1.87,0,,,,,,,,,
1204,0,1484,0.1505625,0,0,0,1.87,0,,,,,,,,,
1205,0,1485,0.138875,0,0,0,1.87,0,,,,,,,,,
1206,0,1486,0.12698125,0,0,0,1.87,0,,,,,,,,,
1207,0,1487,0.07973625,0,0,0,1.87,0,,,,,,,,,
1208,0,1488,0.11177375,0,0,0,1.87,0,,,,,,,,,
1209,0,1489,0.19276125,0,0,0,1.87,0,,,,,,,,,
1210,0,1490,0.196625,0,0,0,1.87,0,,,,,,,,,
1211,0,1491,0.209,0,0,0,1.87,0,,,,,,,,,
1212,0,1492,0.187275,0,0,0,1.87,0,,,,,,,,,
1213,0,1493,0.1997875,0,0,0,1.87,0,,,,,,,,,
1214,0,1494,0.2173875,0,0,0,1.87,0,,,,,,,,,
1215,0,1495,0.2011625,0,0,0,1.87,0,,,,,,,,,
1216,0,1496,0.194975,0,0,0,1.87,0,,,,,,,,,
1217,0,1497,0.2371875,0,0,0,1.87,0,,,,,,,,,
1218,0,1498,0.2171125,0,0,0,1.87,0,,,,,,,,,
1219,0,1499,0.2393875,0,0,0,1.87,0,,,,,,,,,
1220,0,1500,0.272525,0,0,0,1.87,0,,,,,,,,,
1221,0,1501,0.2850375,0,0,0,1.87,0,,,,,,,,,
1222,0,1502,0.2539625,0,0,0,1.87,0,,,,,,,,,
1223,0,1503,0.2058375,0,0,0,1.87,0,,,,,,,,,
1224,0,1504,0.1826,0,0,0,1.87,0,,,,,,,,,
1225,0,1505,0.2091375,0,0,0,1.87,0,,,,,,,,,
1226,0,1506,0.27225,0,0,0,1.87,0,,,,,,,,,
1227,0,1507,0.2781625,0,0,0,1.87,0,,,,,,,,,
1228,0,1508,0.26015,0,0,0,1.87,0,,,,,,,,,
1229,0,1509,0.22385,0,0,0,1.87,0,,,,,,,,,
1230,0,1510,0.284625,0,0,0,1.87,0,,,,,,,,,
1231,0,1511,0.290675,0,0,0,1.87,0,,,,,,,,,
1232,0,1512,0.284075,0,0,0,1.87,0,,,,,,,,,
1233,0,1513,0.2663375,0,0,0,1.87,0,,,,,,,,,
1234,0,1514,0.2553375,0,0,0,1.87,0,,,,,,,,,
1235,0,1515,0.2847625,0,0,0,1.87,0,,,,,,,,,
1236,0,1516,0.281875,0,0,0,1.87,0,,,,,,,,,
1237,0,1517,0.2751375,0,0,0,1.87,0,,,,,,,,,
1238,0,1518,0.2748625,0,0,0,1.87,0,,,,,,,,,
1239,0,1519,0.2721125,0,0,0,1.87,0,,,,,,,,,
1240,0,1520,0.289025,0,0,0,1.87,0,,,,,,,,,
1241,0,1521,0.2985125,0,0,0,1.87,0,,,,,,,,,
1242,0,1522,0.2930125,0,0,0,1.87,0,,,,,,,,,
1243,0,1523,0.30415,0,0,0,1.87,0,,,,,,,,,
1244,0,1524,0.3007125,0,0,0,1.87,0,,,,,,,,,
1245,0,1525,0.287375,0,0,0,1.87,0,,,,,,,,,
1246,0,1526,0.2916375,0,0,0,1.87,0,,,,,,,,,
1247,0,1527,0.2904,0,0,0,1.87,0,,,,,,,,,
1248,0,1528,0.3034625,0,0,0,1.87,0,,,,,,,,,
1249,0,1529,0.297825,0,0,0,1.87,0,,,,,,,,,
1250,0,1530,0.2847625,0,0,0,1.87,0,,,,,,,,,
1251,0,1531,0.2952125,0,0,0,1.87,0,,,,,,,,,
1252,0,1532,0.3042875,0,0,0,1.87,0,,,,,,,,,
1253,0,1533,0.302775,0,0,0,1.87,0,,,,,,,,,
1254,0,1534,0.295625,0,0,0,1.87,0,,,,,,,,,
1255,0,1535,0.293975,0,0,0,1.87,0,,,,,,,,,
1256,0,1536,0.3001625,0,0,0,1.87,0,,,,,,,,,
1257,0,1537,0.3001625,0,0,0,1.87,0,,,,,,,,,
1258,0,1538,0.2985125,0,0,0,1.87,0,,,,,,,,,
1259,0,1539,0.2979625,0,0,0,1.87,0,,,,,,,,,
1260,0,1540,0.29205,0,0,0,1.87,0,,,,,,,,,
1261,0,1541,0.2943875,0,0,0,1.87,0,,,,,,,,,
1262,0,1542,0.2960375,0,0,0,1.87,0,,,,,,,,,
1263,0,1543,0.297825,0,0,0,1.87,0,,,,,,,,,
1264,0,1544,0.2987875,0,0,0,1.87,0,,,,,,,,,
1265,0,1545,0.3026375,0,0,0,1.87,0,,,,,,,,,
1266,0,1546,0.3014,0,0,0,1.87,0,,,,,,,,,
1267,0,1547,0.29865,0,0,0,1.87,0,,,,,,,,,
1268,0,1548,0.2943875,0,0,0,1.87,0,,,,,,,,,
1269,0,1549,0.2987875,0,0,0,1.87,0,,,,,,,,,
1270,0,1550,0.2965875,0,0,0,1.87,0,,,,,,,,,
1271,0,1551,0.297,0,0,0,1.87,0,,,,,,,,,
1272,0,1552,0.2979625,0,0,0,1.87,0,,,,,,,,,
1273,0,1553,0.2971375,0,0,0,1.87,0,,,,,,,,,
1274,0,1554,0.291775,0,0,0,1.87,0,,,,,,,,,
1275,0,1555,0.2926,0,0,0,1.87,0,,,,,,,,,
1276,0,1556,0.2899875,0,0,0,1.87,0,,,,,,,,,
1277,0,1557,0.295625,0,0,0,1.87,0,,,,,,,,,
1278,0,1558,0.2949375,0,0,0,1.87,0,,,,,,,,,
1279,0,1559,0.2935625,0,0,0,1.87,0,,,,,,,,,
1280,0,1560,0.292325,0,0,0,1.87,0,,,,,,,,,
1281,0,1561,0.295075,0,0,0,1.87,0,,,,,,,,,
1282,0,1562,0.2938375,0,0,0,1.87,0,,,,,,,,,
1283,0,1563,0.2921875,0,0,0,1.87,0,,,,,,,,,
1284,0,1564,0.2894375,0,0,0,1.87,0,,,,,,,,,
1285,0,1565,0.292325,0,0,0,1.87,0,,,,,,,,,
1286,0,1566,0.2888875,0,0,0,1.87,0,,,,,,,,,
1287,0,1567,0.2875125,0,0,0,1.87,0,,,,,,,,,
1288,0,1568,0.282975,0,0,0,1.87,0,,,,,,,,,
1289,0,1569,0.278025,0,0,0,1.87,0,,,,,,,,,
1290,0,1570,0.265925,0,0,0,1.87,0,,,,,,,,,
1291,0,1571,0.258775,0,0,0,1.87,0,,,,,,,,,
1292,0,1572,0.2597375,0,0,0,1.87,0,,,,,,,,,
1293,0,1573,0.25795,0,0,0,1.87,0,,,,,,,,,
1294,0,1574,0.263725,0,0,0,1.87,0,,,,,,,,,
1295,0,1575,0.2641375,0,0,0,1.87,0,,,,,,,,,
1296,0,1576,0.265375,0,0,0,1.87,0,,,,,,,,,
1297,0,1577,0.2435125,0,0,0,1.87,0,,,,,,,,,
1298,0,1578,0.2558875,0,0,0,1.87,0,,,,,,,,,
1299,0,1579,0.2605625,0,0,0,1.87,0,,,,,,,,,
1300,0,1580,0.26785,0,0,0,1.87,0,,,,,,,,,
1301,0,1581,0.2712875,0,0,0,1.87,0,,,,,,,,,
1302,0,1582,0.2668875,0,0,0,1.87,0,,,,,,,,,
1303,0,1583,0.2710125,0,0,0,1.87,0,,,,,,,,,
1304,0,1584,0.2740375,0,0,0,1.87,0,,,,,,,,,
1305,0,1585,0.2820125,0,0,0,1.87,0,,,,,,,,,
1306,0,1586,0.2805,0,0,0,1.87,0,,,,,,,,,
1307,0,1587,0.2773375,0,0,0,1.87,0,,,,,,,,,
1308,0,1588,0.2728,0,0,0,1.87,0,,,,,,,,,
1309,0,1589,0.2589125,0,0,0,1.87,0,,,,,,,,,
1310,0,1590,0.2638625,0,0,0,1.87,0,,,,,,,,,
1311,0,1591,0.2666125,0,0,0,1.87,0,,,,,,,,,
1312,0,1592,0.2765125,0,0,0,1.87,0,,,,,,,,,
1313,0,1593,0.2827,0,0,0,1.87,0,,,,,,,,,
1314,0,1594,0.28215,0,0,0,1.87,0,,,,,,,,,
1315,0,1595,0.2816,0,0,0,1.87,0,,,,,,,,,
1316,0,1596,0.2706,0,0,0,1.87,0,,,,,,,,,
1317,0,1597,0.271425,0,0,0,1.87,0,,,,,,,,,
1318,0,1598,0.2765125,0,0,0,1.87,0,,,,,,,,,
1319,0,1599,0.2663375,0,0,0,1.87,0,,,,,,,,,
1320,0,1600,0.259325,0,0,0,1.87,0,,,,,,,,,
